# group,element,VR,keyword,VM,name
0040,a307,PN,CurrentObserverTrial,1,"Current Observer (Trial)"
0040,a30a,DS,NumericValue,1-n,"Numeric Value"
0040,a313,SQ,ReferencedAccessionSequenceTrial,1,"Referenced Accession Sequence (Trial)"
0040,a33a,ST,ReportStatusCommentTrial,1,"Report Status Comment (Trial)"
0040,a340,SQ,ProcedureContextSequenceTrial,1,"Procedure Context Sequence (Trial)"
0040,a352,PN,VerbalSourceTrial,1,"Verbal Source (Trial)"
0040,a353,ST,AddressTrial,1,"Address (Trial)"
0040,a354,LO,TelephoneNumberTrial,1,"Telephone Number (Trial)"
0040,a358,SQ,VerbalSourceIdentifierCodeSequenceTrial,1,"Verbal Source Identifier Code Sequence (Trial)"
0040,a360,SQ,PredecessorDocumentsSequence,1,"Predecessor Documents Sequence"
0040,a370,SQ,ReferencedRequestSequence,1,"Referenced Request Sequence"
0040,a372,SQ,PerformedProcedureCodeSequence,1,"Performed Procedure Code Sequence"
0040,a375,SQ,CurrentRequestedProcedureEvidenceSequence,1,"Current Requested Procedure Evidence Sequence"
0040,a380,SQ,ReportDetailSequenceTrial,1,"Report Detail Sequence (Trial)"
0040,a385,SQ,PertinentOtherEvidenceSequence,1,"Pertinent Other Evidence Sequence"
0040,a390,SQ,HL7StructuredDocumentReferenceSequence,1,"HL7 Structured Document Reference Sequence"
0040,a402,UI,ObservationSubjectUIDTrial,1,"Observation Subject UID (Trial)"
0040,a403,CS,ObservationSubjectClassTrial,1,"Observation Subject Class (Trial)"
0040,a404,SQ,ObservationSubjectTypeCodeSequenceTrial,1,"Observation Subject Type Code Sequence (Trial)"
0040,a491,CS,CompletionFlag,1,"Completion Flag"
0040,a492,LO,CompletionFlagDescription,1,"Completion Flag Description"
0040,a493,CS,VerificationFlag,1,"Verification Flag"
0040,a494,CS,ArchiveRequested,1,"Archive Requested"
0040,a496,CS,PreliminaryFlag,1,"Preliminary Flag"
0040,a504,SQ,ContentTemplateSequence,1,"Content Template Sequence"
0040,a525,SQ,IdenticalDocumentsSequence,1,"Identical Documents Sequence"
0040,a600,CS,ObservationSubjectContextFlagTrial,1,"Observation Subject Context Flag (Trial)"
0040,a601,CS,ObserverContextFlagTrial,1,"Observer Context Flag (Trial)"
0040,a603,CS,ProcedureContextFlagTrial,1,"Procedure Context Flag (Trial)"
0040,a730,SQ,ContentSequence,1,"Content Sequence"
0040,a731,SQ,RelationshipSequenceTrial,1,"Relationship Sequence (Trial)"
0040,a732,SQ,RelationshipTypeCodeSequenceTrial,1,"Relationship Type Code Sequence (Trial)"
0040,a744,SQ,LanguageCodeSequenceTrial,1,"Language Code Sequence (Trial)"
0040,a992,ST,UniformResourceLocatorTrial,1,"Uniform Resource Locator (Trial)"
0040,b020,SQ,WaveformAnnotationSequence,1,"Waveform Annotation Sequence"
0040,db00,CS,TemplateIdentifier,1,"Template Identifier"
0040,db06,DT,TemplateVersion,1,"Template Version"
0040,db07,DT,TemplateLocalVersion,1,"Template Local Version"
0040,db0b,CS,TemplateExtensionFlag,1,"Template Extension Flag"
0040,db0c,UI,TemplateExtensionOrganizationUID,1,"Template Extension Organization UID"
0040,db0d,UI,TemplateExtensionCreatorUID,1,"Template Extension Creator UID"
0040,db73,UL,ReferencedContentItemIdentifier,1-n,"Referenced Content Item Identifier"
0040,e001,ST,HL7InstanceIdentifier,1,"HL7 Instance Identifier"
0040,e004,DT,HL7DocumentEffectiveTime,1,"HL7 Document Effective Time"
0040,e006,SQ,HL7DocumentTypeCodeSequence,1,"HL7 Document Type Code Sequence"
0040,e008,SQ,DocumentClassCodeSequence,1,"Document Class Code Sequence"
0040,e010,UR,RetrieveURI,1,"Retrieve URI"
0040,e011,UI,RetrieveLocationUID,1,"Retrieve Location UID"
0040,e020,CS,TypeOfInstances,1,"Type of Instances"
0040,e021,SQ,DICOMRetrievalSequence,1,"DICOM Retrieval Sequence"
0040,e022,SQ,DICOMMediaRetrievalSequence,1,"DICOM Media Retrieval Sequence"
0040,e023,SQ,WADORetrievalSequence,1,"WADO Retrieval Sequence"
0040,e024,SQ,XDSRetrievalSequence,1,"XDS Retrieval Sequence"
0040,e025,SQ,WADORSRetrievalSequence,1,"WADO-RS Retrieval Sequence"
0040,e030,UI,RepositoryUniqueID,1,"Repository Unique ID"
0040,e031,UI,HomeCommunityID,1,"Home Community ID"
0042,0010,ST,DocumentTitle,1,"Document Title"
0042,0011,OB,EncapsulatedDocument,1,"Encapsulated Document"
0042,0012,LO,MIMETypeOfEncapsulatedDocument,1,"MIME Type of Encapsulated Document"
0042,0013,SQ,SourceInstanceSequence,1,"Source Instance Sequence"
0042,0014,LO,ListOfMIMETypes,1-n,"List of MIME Types"
0044,0001,ST,ProductPackageIdentifier,1,"Product Package Identifier"
0044,0002,CS,SubstanceAdministrationApproval,1,"Substance Administration Approval"
0044,0003,LT,ApprovalStatusFurtherDescription,1,"Approval Status Further Description"
0044,0004,DT,ApprovalStatusDateTime,1,"Approval Status DateTime"
0044,0007,SQ,ProductTypeCodeSequence,1,"Product Type Code Sequence"
0044,0008,LO,ProductName,1-n,"Product Name"
0044,0009,LT,ProductDescription,1,"Product Description"
0044,000a,LO,ProductLotIdentifier,1,"Product Lot Identifier"
0044,000b,DT,ProductExpirationDateTime,1,"Product Expiration DateTime"
0044,0010,DT,SubstanceAdministrationDateTime,1,"Substance Administration DateTime"
0044,0011,LO,SubstanceAdministrationNotes,1,"Substance Administration Notes"
0044,0012,LO,SubstanceAdministrationDeviceID,1,"Substance Administration Device ID"
0044,0013,SQ,ProductParameterSequence,1,"Product Parameter Sequence"
0044,0019,SQ,SubstanceAdministrationParameterSequence,1,"Substance Administration Parameter Sequence"
0044,0100,SQ,ApprovalSequence,1,"Approval Sequence"
0044,0101,SQ,AssertionCodeSequence,1,"Assertion Code Sequence"
0044,0102,UI,AssertionUID,1,"Assertion UID"
0044,0103,SQ,AsserterIdentificationSequence,1,"Asserter Identification Sequence"
0044,0104,DT,AssertionDateTime,1,"Assertion DateTime"
0044,0105,DT,AssertionExpirationDateTime,1,"Assertion Expiration DateTime"
0044,0106,UT,AssertionComments,1,"Assertion Comments"
0044,0107,SQ,RelatedAssertionSequence,1,"Related Assertion Sequence"
0044,0108,UI,ReferencedAssertionUID,1,"Referenced Assertion UID"
0044,0109,SQ,ApprovalSubjectSequence,1,"Approval Subject Sequence"
0044,010a,SQ,OrganizationalRoleCodeSequence,1,"Organizational Role Code Sequence"
0046,0012,LO,LensDescription,1,"Lens Description"
0046,0014,SQ,RightLensSequence,1,"Right Lens Sequence"
0046,0015,SQ,LeftLensSequence,1,"Left Lens Sequence"
0046,0016,SQ,UnspecifiedLateralityLensSequence,1,"Unspecified Laterality Lens Sequence"
0046,0018,SQ,CylinderSequence,1,"Cylinder Sequence"
0046,0028,SQ,PrismSequence,1,"Prism Sequence"
0046,0030,FD,HorizontalPrismPower,1,"Horizontal Prism Power"
0046,0032,CS,HorizontalPrismBase,1,"Horizontal Prism Base"
0046,0034,FD,VerticalPrismPower,1,"Vertical Prism Power"
0046,0036,CS,VerticalPrismBase,1,"Vertical Prism Base"
0046,0038,CS,LensSegmentType,1,"Lens Segment Type"
0046,0040,FD,OpticalTransmittance,1,"Optical Transmittance"
0046,0042,FD,ChannelWidth,1,"Channel Width"
0046,0044,FD,PupilSize,1,"Pupil Size"
0046,0046,FD,CornealSize,1,"Corneal Size"
0046,0050,SQ,AutorefractionRightEyeSequence,1,"Autorefraction Right Eye Sequence"
0046,0052,SQ,AutorefractionLeftEyeSequence,1,"Autorefraction Left Eye Sequence"
0046,0060,FD,DistancePupillaryDistance,1,"Distance Pupillary Distance"
0046,0062,FD,NearPupillaryDistance,1,"Near Pupillary Distance"
0046,0063,FD,IntermediatePupillaryDistance,1,"Intermediate Pupillary Distance"
0046,0064,FD,OtherPupillaryDistance,1,"Other Pupillary Distance"
0046,0070,SQ,KeratometryRightEyeSequence,1,"Keratometry Right Eye Sequence"
0046,0071,SQ,KeratometryLeftEyeSequence,1,"Keratometry Left Eye Sequence"
0046,0074,SQ,SteepKeratometricAxisSequence,1,"Steep Keratometric Axis Sequence"
0046,0075,FD,RadiusOfCurvature,1,"Radius of Curvature"
0046,0076,FD,KeratometricPower,1,"Keratometric Power"
0046,0077,FD,KeratometricAxis,1,"Keratometric Axis"
0046,0080,SQ,FlatKeratometricAxisSequence,1,"Flat Keratometric Axis Sequence"
0046,0092,CS,BackgroundColor,1,"Background Color"
0046,0094,CS,Optotype,1,"Optotype"
0046,0095,CS,OptotypePresentation,1,"Optotype Presentation"
0046,0097,SQ,SubjectiveRefractionRightEyeSequence,1,"Subjective Refraction Right Eye Sequence"
0046,0098,SQ,SubjectiveRefractionLeftEyeSequence,1,"Subjective Refraction Left Eye Sequence"
0046,0100,SQ,AddNearSequence,1,"Add Near Sequence"
0046,0101,SQ,AddIntermediateSequence,1,"Add Intermediate Sequence"
0046,0102,SQ,AddOtherSequence,1,"Add Other Sequence"
0046,0104,FD,AddPower,1,"Add Power"
0046,0106,FD,ViewingDistance,1,"Viewing Distance"
0046,0121,SQ,VisualAcuityTypeCodeSequence,1,"Visual Acuity Type Code Sequence"
0046,0122,SQ,VisualAcuityRightEyeSequence,1,"Visual Acuity Right Eye Sequence"
0046,0123,SQ,VisualAcuityLeftEyeSequence,1,"Visual Acuity Left Eye Sequence"
0046,0124,SQ,VisualAcuityBothEyesOpenSequence,1,"Visual Acuity Both Eyes Open Sequence"
0046,0125,CS,ViewingDistanceType,1,"Viewing Distance Type"
0046,0135,SS,VisualAcuityModifiers,2,"Visual Acuity Modifiers"
0046,0137,FD,DecimalVisualAcuity,1,"Decimal Visual Acuity"
0046,0139,LO,OptotypeDetailedDefinition,1,"Optotype Detailed Definition"
0046,0145,SQ,ReferencedRefractiveMeasurementsSequence,1,"Referenced Refractive Measurements Sequence"
0046,0146,FD,SpherePower,1,"Sphere Power"
0046,0147,FD,CylinderPower,1,"Cylinder Power"
0046,0201,CS,CornealTopographySurface,1,"Corneal Topography Surface"
0046,0202,FL,CornealVertexLocation,2,"Corneal Vertex Location"
0046,0203,FL,PupilCentroidXCoordinate,1,"Pupil Centroid X-Coordinate"
0046,0204,FL,PupilCentroidYCoordinate,1,"Pupil Centroid Y-Coordinate"
0046,0205,FL,EquivalentPupilRadius,1,"Equivalent Pupil Radius"
0046,0207,SQ,CornealTopographyMapTypeCodeSequence,1,"Corneal Topography Map Type Code Sequence"
0046,0208,IS,VerticesOfTheOutlineOfPupil,2-2n,"Vertices of the Outline of Pupil"
0046,0210,SQ,CornealTopographyMappingNormalsSequence,1,"Corneal Topography Mapping Normals Sequence"
0046,0211,SQ,MaximumCornealCurvatureSequence,1,"Maximum Corneal Curvature Sequence"
0046,0212,FL,MaximumCornealCurvature,1,"Maximum Corneal Curvature"
0046,0213,FL,MaximumCornealCurvatureLocation,2,"Maximum Corneal Curvature Location"
0046,0215,SQ,MinimumKeratometricSequence,1,"Minimum Keratometric Sequence"
0046,0218,SQ,SimulatedKeratometricCylinderSequence,1,"Simulated Keratometric Cylinder Sequence"
0046,0220,FL,AverageCornealPower,1,"Average Corneal Power"
0046,0224,FL,CornealISValue,1,"Corneal I-S Value"
0046,0227,FL,AnalyzedArea,1,"Analyzed Area"
0046,0230,FL,SurfaceRegularityIndex,1,"Surface Regularity Index"
0046,0232,FL,SurfaceAsymmetryIndex,1,"Surface Asymmetry Index"
0046,0234,FL,CornealEccentricityIndex,1,"Corneal Eccentricity Index"
0046,0236,FL,KeratoconusPredictionIndex,1,"Keratoconus Prediction Index"
0046,0238,FL,DecimalPotentialVisualAcuity,1,"Decimal Potential Visual Acuity"
0046,0242,CS,CornealTopographyMapQualityEvaluation,1,"Corneal Topography Map Quality Evaluation"
0046,0244,SQ,SourceImageCornealProcessedDataSequence,1,"Source Image Corneal Processed Data Sequence"
0046,0247,FL,CornealPointLocation,3,"Corneal Point Location"
0046,0248,CS,CornealPointEstimated,1,"Corneal Point Estimated"
0046,0249,FL,AxialPower,1,"Axial Power"
0046,0250,FL,TangentialPower,1,"Tangential Power"
0046,0251,FL,RefractivePower,1,"Refractive Power"
0046,0252,FL,RelativeElevation,1,"Relative Elevation"
0046,0253,FL,CornealWavefront,1,"Corneal Wavefront"
0048,0001,FL,ImagedVolumeWidth,1,"Imaged Volume Width"
0048,0002,FL,ImagedVolumeHeight,1,"Imaged Volume Height"
0048,0003,FL,ImagedVolumeDepth,1,"Imaged Volume Depth"
0048,0006,UL,TotalPixelMatrixColumns,1,"Total Pixel Matrix Columns"
0048,0007,UL,TotalPixelMatrixRows,1,"Total Pixel Matrix Rows"
0048,0008,SQ,TotalPixelMatrixOriginSequence,1,"Total Pixel Matrix Origin Sequence"
0048,0010,CS,SpecimenLabelInImage,1,"Specimen Label in Image"
0048,0011,CS,FocusMethod,1,"Focus Method"
0048,0012,CS,ExtendedDepthOfField,1,"Extended Depth of Field"
0048,0013,US,NumberOfFocalPlanes,1,"Number of Focal Planes"
0048,0014,FL,DistanceBetweenFocalPlanes,1,"Distance Between Focal Planes"
0048,0015,US,RecommendedAbsentPixelCIELabValue,3,"Recommended Absent Pixel CIELab Value"
0048,0100,SQ,IlluminatorTypeCodeSequence,1,"Illuminator Type Code Sequence"
0048,0102,DS,ImageOrientationSlide,6,"Image Orientation (Slide)"
0048,0105,SQ,OpticalPathSequence,1,"Optical Path Sequence"
0048,0106,SH,OpticalPathIdentifier,1,"Optical Path Identifier"
0048,0107,ST,OpticalPathDescription,1,"Optical Path Description"
0048,0108,SQ,IlluminationColorCodeSequence,1,"Illumination Color Code Sequence"
0048,0110,SQ,SpecimenReferenceSequence,1,"Specimen Reference Sequence"
0048,0111,DS,CondenserLensPower,1,"Condenser Lens Power"
0048,0112,DS,ObjectiveLensPower,1,"Objective Lens Power"
0048,0113,DS,ObjectiveLensNumericalAperture,1,"Objective Lens Numerical Aperture"
0048,0120,SQ,PaletteColorLookupTableSequence,1,"Palette Color Lookup Table Sequence"
0048,0200,SQ,ReferencedImageNavigationSequence,1,"Referenced Image Navigation Sequence"
0048,0201,US,TopLeftHandCornerOfLocalizerArea,2,"Top Left Hand Corner of Localizer Area"
0048,0202,US,BottomRightHandCornerOfLocalizerArea,2,"Bottom Right Hand Corner of Localizer Area"
0048,0207,SQ,OpticalPathIdentificationSequence,1,"Optical Path Identification Sequence"
0048,021a,SQ,PlanePositionSlideSequence,1,"Plane Position (Slide) Sequence"
0048,021e,SL,ColumnPositionInTotalImagePixelMatrix,1,"Column Position In Total Image Pixel Matrix"
0048,021f,SL,RowPositionInTotalImagePixelMatrix,1,"Row Position In Total Image Pixel Matrix"
0048,0301,CS,PixelOriginInterpretation,1,"Pixel Origin Interpretation"
0048,0302,UL,NumberOfOpticalPaths,1,"Number of Optical Paths"
0048,0303,UL,TotalPixelMatrixFocalPlanes,1,"Total Pixel Matrix Focal Planes"
0050,0004,CS,CalibrationImage,1,"Calibration Image"
0050,0010,SQ,DeviceSequence,1,"Device Sequence"
0050,0012,SQ,ContainerComponentTypeCodeSequence,1,"Container Component Type Code Sequence"
0050,0013,FD,ContainerComponentThickness,1,"Container Component Thickness"
0050,0014,DS,DeviceLength,1,"Device Length"
0050,0015,FD,ContainerComponentWidth,1,"Container Component Width"
0050,0016,DS,DeviceDiameter,1,"Device Diameter"
0050,0017,CS,DeviceDiameterUnits,1,"Device Diameter Units"
0050,0018,DS,DeviceVolume,1,"Device Volume"
0050,0019,DS,InterMarkerDistance,1,"Inter-Marker Distance"
0050,001a,CS,ContainerComponentMaterial,1,"Container Component Material"
0050,001b,LO,ContainerComponentID,1,"Container Component ID"
0050,001c,FD,ContainerComponentLength,1,"Container Component Length"
0050,001d,FD,ContainerComponentDiameter,1,"Container Component Diameter"
0050,001e,LO,ContainerComponentDescription,1,"Container Component Description"
0050,0020,LO,DeviceDescription,1,"Device Description"
0052,0001,FL,ContrastBolusIngredientPercentByVolume,1,"Contrast/Bolus Ingredient Percent by Volume"
0052,0002,FD,OCTFocalDistance,1,"OCT Focal Distance"
0052,0003,FD,BeamSpotSize,1,"Beam Spot Size"
0052,0004,FD,EffectiveRefractiveIndex,1,"Effective Refractive Index"
0052,0006,CS,OCTAcquisitionDomain,1,"OCT Acquisition Domain"
0052,0007,FD,OCTOpticalCenterWavelength,1,"OCT Optical Center Wavelength"
0052,0008,FD,AxialResolution,1,"Axial Resolution"
0052,0009,FD,RangingDepth,1,"Ranging Depth"
0052,0011,FD,ALineRate,1,"A-line Rate"
0052,0012,US,ALinesPerFrame,1,"A-lines Per Frame"
0052,0013,FD,CatheterRotationalRate,1,"Catheter Rotational Rate"
0052,0014,FD,ALinePixelSpacing,1,"A-line Pixel Spacing"
0052,0016,SQ,ModeOfPercutaneousAccessSequence,1,"Mode of Percutaneous Access Sequence"
0052,0025,SQ,IntravascularOCTFrameTypeSequence,1,"Intravascular OCT Frame Type Sequence"
0052,0026,CS,OCTZOffsetApplied,1,"OCT Z Offset Applied"
0052,0027,SQ,IntravascularFrameContentSequence,1,"Intravascular Frame Content Sequence"
0052,0028,FD,IntravascularLongitudinalDistance,1,"Intravascular Longitudinal Distance"
0052,0029,SQ,IntravascularOCTFrameContentSequence,1,"Intravascular OCT Frame Content Sequence"
0052,0030,SS,OCTZOffsetCorrection,1,"OCT Z Offset Correction"
0052,0031,CS,CatheterDirectionOfRotation,1,"Catheter Direction of Rotation"
0052,0033,FD,SeamLineLocation,1,"Seam Line Location"
0052,0034,FD,FirstALineLocation,1,"First A-line Location"
0052,0036,US,SeamLineIndex,1,"Seam Line Index"
0052,0038,US,NumberOfPaddedALines,1,"Number of Padded A-lines"
0052,0039,CS,InterpolationType,1,"Interpolation Type"
0052,003a,CS,RefractiveIndexApplied,1,"Refractive Index Applied"
0054,0010,US,EnergyWindowVector,1-n,"Energy Window Vector"
0054,0011,US,NumberOfEnergyWindows,1,"Number of Energy Windows"
0054,0012,SQ,EnergyWindowInformationSequence,1,"Energy Window Information Sequence"
0054,0013,SQ,EnergyWindowRangeSequence,1,"Energy Window Range Sequence"
0054,0014,DS,EnergyWindowLowerLimit,1,"Energy Window Lower Limit"
0054,0015,DS,EnergyWindowUpperLimit,1,"Energy Window Upper Limit"
0054,0016,SQ,RadiopharmaceuticalInformationSequence,1,"Radiopharmaceutical Information Sequence"
0054,0017,IS,ResidualSyringeCounts,1,"Residual Syringe Counts"
0054,0018,SH,EnergyWindowName,1,"Energy Window Name"
0054,0020,US,DetectorVector,1-n,"Detector Vector"
0054,0021,US,NumberOfDetectors,1,"Number of Detectors"
0054,0022,SQ,DetectorInformationSequence,1,"Detector Information Sequence"
0054,0030,US,PhaseVector,1-n,"Phase Vector"
0054,0031,US,NumberOfPhases,1,"Number of Phases"
0054,0032,SQ,PhaseInformationSequence,1,"Phase Information Sequence"
0054,0033,US,NumberOfFramesInPhase,1,"Number of Frames in Phase"
0054,0036,IS,PhaseDelay,1,"Phase Delay"
0054,0038,IS,PauseBetweenFrames,1,"Pause Between Frames"
0054,0039,CS,PhaseDescription,1,"Phase Description"
0054,0050,US,RotationVector,1-n,"Rotation Vector"
0054,0051,US,NumberOfRotations,1,"Number of Rotations"
0054,0052,SQ,RotationInformationSequence,1,"Rotation Information Sequence"
0054,0053,US,NumberOfFramesInRotation,1,"Number of Frames in Rotation"
0054,0060,US,RRIntervalVector,1-n,"R-R Interval Vector"
0054,0061,US,NumberOfRRIntervals,1,"Number of R-R Intervals"
0054,0062,SQ,GatedInformationSequence,1,"Gated Information Sequence"
0054,0063,SQ,DataInformationSequence,1,"Data Information Sequence"
0054,0070,US,TimeSlotVector,1-n,"Time Slot Vector"
0054,0071,US,NumberOfTimeSlots,1,"Number of Time Slots"
0054,0072,SQ,TimeSlotInformationSequence,1,"Time Slot Information Sequence"
0054,0073,DS,TimeSlotTime,1,"Time Slot Time"
0054,0080,US,SliceVector,1-n,"Slice Vector"
0054,0081,US,NumberOfSlices,1,"Number of Slices"
0054,0090,US,AngularViewVector,1-n,"Angular View Vector"
0054,0100,US,TimeSliceVector,1-n,"Time Slice Vector"
0054,0101,US,NumberOfTimeSlices,1,"Number of Time Slices"
0054,0200,DS,StartAngle,1,"Start Angle"
0054,0202,CS,TypeOfDetectorMotion,1,"Type of Detector Motion"
0054,0210,IS,TriggerVector,1-n,"Trigger Vector"
0054,0211,US,NumberOfTriggersInPhase,1,"Number of Triggers in Phase"
0054,0220,SQ,ViewCodeSequence,1,"View Code Sequence"
0054,0222,SQ,ViewModifierCodeSequence,1,"View Modifier Code Sequence"
0054,0300,SQ,RadionuclideCodeSequence,1,"Radionuclide Code Sequence"
0054,0302,SQ,AdministrationRouteCodeSequence,1,"Administration Route Code Sequence"
0054,0304,SQ,RadiopharmaceuticalCodeSequence,1,"Radiopharmaceutical Code Sequence"
